episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,info/sample_throughput,info/train_throughput,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/learner/cur_lr,info/learner/policy_loss,info/learner/entropy,info/learner/entropy_coeff,info/learner/var_gnorm,info/learner/vf_loss,info/learner/vf_explained_var,info/learner/grad_gnorm
-11.0,-21.0,-18.72,5259.05,20,32000,False,1622000,1670,51,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-35-34,1629905734,10.379524230957031,529.0982398986816,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,529.0982398986816,1622000,51,13,00000,0,"[-16.0, -14.0, -16.0, -21.0, -17.0, -18.0, -13.0, -19.0, -13.0, -18.0, -18.0, -18.0, -18.0, -18.0, -21.0, -16.0, -20.0, -16.0, -17.0, -15.0, -21.0, -19.0, -17.0, -20.0, -17.0, -20.0, -20.0, -19.0, -17.0, -18.0, -20.0, -19.0, -20.0, -18.0, -17.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -19.0, -18.0, -15.0, -21.0, -19.0, -21.0, -16.0, -21.0, -21.0, -21.0, -18.0, -19.0, -21.0, -20.0, -20.0, -21.0, -19.0, -19.0, -20.0, -18.0, -19.0, -20.0, -21.0, -21.0, -19.0, -20.0, -18.0, -16.0, -19.0, -18.0, -16.0, -19.0, -21.0, -19.0, -21.0, -21.0, -19.0, -21.0, -20.0, -20.0, -20.0, -16.0, -20.0, -17.0, -21.0, -19.0, -19.0, -19.0, -19.0, -19.0, -20.0, -17.0, -11.0, -20.0, -15.0, -19.0, -18.0, -18.0]","[7630, 7471, 6531, 5784, 6004, 6988, 8048, 6106, 7440, 6712, 5769, 6465, 6456, 7364, 5968, 7514, 6637, 5806, 7216, 7055, 3964, 4136, 4792, 4641, 5433, 4068, 4203, 4091, 5358, 4880, 4333, 4949, 4316, 4901, 5268, 3243, 4942, 3603, 4006, 3613, 4344, 4024, 4426, 4865, 6908, 4040, 4146, 3300, 6337, 3415, 3296, 3296, 5365, 4709, 3510, 4401, 3588, 4245, 5083, 5312, 5587, 4809, 5070, 5430, 3896, 6160, 5067, 5184, 5716, 6153, 3941, 5533, 5762, 5945, 4897, 5580, 4443, 4589, 5132, 3784, 4730, 4714, 4651, 6136, 5413, 6357, 5840, 4921, 6036, 5495, 6320, 4716, 4426, 5961, 7074, 4435, 6416, 5562, 5498, 6212]",1.902256447696847,0.15590693430836247,1.8333065637566293,3241000,1622000,32448,0,3039.42,5983.859,94.36428571428571,11.07142857142857,0.7300000000000002,0.9640765667336771,24.884,132.115,24.907,28.504,5219.879,3243,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-69.32465,1634.0519,0.009999999776482582,19.293783,39.83026,0.5769371,40.000004
-11.0,-21.0,-18.27,5586.6,18,32000,False,1654000,1688,52,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-35-45,1629905745,10.316405057907104,539.4146449565887,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,539.4146449565887,1654000,52,13,00000,0,"[-12.0, -16.0, -20.0, -13.0, -21.0, -19.0, -13.0, -20.0, -12.0, -16.0, -19.0, -19.0, -20.0, -21.0, -15.0, -13.0, -15.0, -16.0, -21.0, -20.0, -21.0, -21.0, -19.0, -18.0, -15.0, -21.0, -19.0, -21.0, -16.0, -21.0, -21.0, -21.0, -18.0, -19.0, -21.0, -20.0, -20.0, -21.0, -19.0, -19.0, -20.0, -18.0, -19.0, -20.0, -21.0, -21.0, -19.0, -20.0, -18.0, -16.0, -19.0, -18.0, -16.0, -19.0, -21.0, -19.0, -21.0, -21.0, -19.0, -21.0, -20.0, -20.0, -20.0, -16.0, -20.0, -17.0, -21.0, -19.0, -19.0, -19.0, -19.0, -19.0, -20.0, -17.0, -11.0, -20.0, -15.0, -19.0, -18.0, -18.0, -16.0, -14.0, -16.0, -21.0, -17.0, -18.0, -13.0, -19.0, -13.0, -18.0, -18.0, -18.0, -18.0, -18.0, -21.0, -16.0, -20.0, -16.0, -17.0, -15.0]","[8034, 5748, 5862, 7306, 5344, 5796, 7320, 5910, 7210, 5842, 5014, 6636, 4374, 6104, 6384, 7375, 6854, 6763, 4006, 3613, 4344, 4024, 4426, 4865, 6908, 4040, 4146, 3300, 6337, 3415, 3296, 3296, 5365, 4709, 3510, 4401, 3588, 4245, 5083, 5312, 5587, 4809, 5070, 5430, 3896, 6160, 5067, 5184, 5716, 6153, 3941, 5533, 5762, 5945, 4897, 5580, 4443, 4589, 5132, 3784, 4730, 4714, 4651, 6136, 5413, 6357, 5840, 4921, 6036, 5495, 6320, 4716, 4426, 5961, 7074, 4435, 6416, 5562, 5498, 6212, 7630, 7471, 6531, 5784, 6004, 6988, 8048, 6106, 7440, 6712, 5769, 6465, 6456, 7364, 5968, 7514, 6637, 5806, 7216, 7055]",1.9048000929079343,0.15658205047098994,1.8408047283608413,3306000,1654000,33080,0,3065.427,6226.65,94.05384615384615,11.169230769230769,0.8030769230769231,0.9640765667336771,28.431,130.334,27.866,24.742,5227.068,3307,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-41.157097,1592.6084,0.009999999776482582,19.83823,30.708853,0.50738394,40.0
-8.0,-21.0,-17.2,6135.05,22,32000,False,1686000,1710,53,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-35-55,1629905755,10.437305688858032,549.8519506454468,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,549.8519506454468,1686000,53,13,00000,0,"[-14.0, -13.0, -14.0, -13.0, -8.0, -11.0, -21.0, -19.0, -19.0, -14.0, -14.0, -15.0, -11.0, -12.0, -17.0, -16.0, -14.0, -18.0, -9.0, -19.0, -18.0, -16.0, -20.0, -18.0, -19.0, -20.0, -21.0, -21.0, -19.0, -20.0, -18.0, -16.0, -19.0, -18.0, -16.0, -19.0, -21.0, -19.0, -21.0, -21.0, -19.0, -21.0, -20.0, -20.0, -20.0, -16.0, -20.0, -17.0, -21.0, -19.0, -19.0, -19.0, -19.0, -19.0, -20.0, -17.0, -11.0, -20.0, -15.0, -19.0, -18.0, -18.0, -16.0, -14.0, -16.0, -21.0, -17.0, -18.0, -13.0, -19.0, -13.0, -18.0, -18.0, -18.0, -18.0, -18.0, -21.0, -16.0, -20.0, -16.0, -17.0, -15.0, -12.0, -16.0, -20.0, -13.0, -21.0, -19.0, -13.0, -20.0, -12.0, -16.0, -19.0, -19.0, -20.0, -21.0, -15.0, -13.0, -15.0, -16.0]","[6963, 7228, 7288, 7218, 9028, 8161, 4696, 5528, 5871, 7584, 6954, 6968, 7360, 6785, 6811, 6079, 6378, 6158, 8926, 5754, 6338, 6998, 5587, 4809, 5070, 5430, 3896, 6160, 5067, 5184, 5716, 6153, 3941, 5533, 5762, 5945, 4897, 5580, 4443, 4589, 5132, 3784, 4730, 4714, 4651, 6136, 5413, 6357, 5840, 4921, 6036, 5495, 6320, 4716, 4426, 5961, 7074, 4435, 6416, 5562, 5498, 6212, 7630, 7471, 6531, 5784, 6004, 6988, 8048, 6106, 7440, 6712, 5769, 6465, 6456, 7364, 5968, 7514, 6637, 5806, 7216, 7055, 8034, 5748, 5862, 7306, 5344, 5796, 7320, 5910, 7210, 5842, 5014, 6636, 4374, 6104, 6384, 7375, 6854, 6763]",1.905178909846405,0.15674546682551896,1.8437499967490352,3369000,1686000,33726,0,3032.429,5970.096,94.56923076923076,11.176923076923076,0.7546153846153845,0.9640765667336771,23.68,129.895,27.039,27.398,5222.746,3371,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,3.8514743,1581.1454,0.009999999776482582,20.436935,23.28308,0.6151494,40.000004
-8.0,-21.0,-16.62,6367.47,17,32000,False,1718000,1727,54,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-36-06,1629905766,10.435105562210083,560.2870562076569,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,560.2870562076569,1718000,54,13,00000,0,"[-10.0, -17.0, -20.0, -9.0, -9.0, -20.0, -19.0, -21.0, -10.0, -21.0, -17.0, -11.0, -8.0, -18.0, -19.0, -19.0, -19.0, -21.0, -19.0, -21.0, -20.0, -20.0, -20.0, -16.0, -20.0, -17.0, -21.0, -19.0, -19.0, -19.0, -19.0, -19.0, -20.0, -17.0, -11.0, -20.0, -15.0, -19.0, -18.0, -18.0, -16.0, -14.0, -16.0, -21.0, -17.0, -18.0, -13.0, -19.0, -13.0, -18.0, -18.0, -18.0, -18.0, -18.0, -21.0, -16.0, -20.0, -16.0, -17.0, -15.0, -12.0, -16.0, -20.0, -13.0, -21.0, -19.0, -13.0, -20.0, -12.0, -16.0, -19.0, -19.0, -20.0, -21.0, -15.0, -13.0, -15.0, -16.0, -14.0, -13.0, -14.0, -13.0, -8.0, -11.0, -21.0, -19.0, -19.0, -14.0, -14.0, -15.0, -11.0, -12.0, -17.0, -16.0, -14.0, -18.0, -9.0, -19.0, -18.0, -16.0]","[7713, 6614, 5083, 8217, 8782, 5500, 5864, 4266, 8110, 5507, 7096, 7018, 7399, 6655, 6036, 6106, 6449, 4589, 5132, 3784, 4730, 4714, 4651, 6136, 5413, 6357, 5840, 4921, 6036, 5495, 6320, 4716, 4426, 5961, 7074, 4435, 6416, 5562, 5498, 6212, 7630, 7471, 6531, 5784, 6004, 6988, 8048, 6106, 7440, 6712, 5769, 6465, 6456, 7364, 5968, 7514, 6637, 5806, 7216, 7055, 8034, 5748, 5862, 7306, 5344, 5796, 7320, 5910, 7210, 5842, 5014, 6636, 4374, 6104, 6384, 7375, 6854, 6763, 6963, 7228, 7288, 7218, 9028, 8161, 4696, 5528, 5871, 7584, 6954, 6968, 7360, 6785, 6811, 6079, 6378, 6158, 8926, 5754, 6338, 6998]",1.9033869471207632,0.15585407289809097,1.8370512702013686,3434000,1718000,34377,0,3041.839,6178.736,94.11538461538461,11.2,0.823076923076923,0.9640765667336771,17.638,131.316,28.002,22.293,5208.678,3435,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,45.4822,1577.0446,0.009999999776482582,21.154512,25.498764,0.6580818,39.999996
-8.0,-21.0,-16.09,6646.72,17,32000,False,1750000,1744,55,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-36-16,1629905776,10.394364833831787,570.6814210414886,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,570.6814210414886,1750000,55,13,00000,0,"[-12.0, -19.0, -19.0, -17.0, -11.0, -21.0, -12.0, -12.0, -14.0, -20.0, -13.0, -19.0, -19.0, -20.0, -12.0, -15.0, -19.0, -11.0, -20.0, -15.0, -19.0, -18.0, -18.0, -16.0, -14.0, -16.0, -21.0, -17.0, -18.0, -13.0, -19.0, -13.0, -18.0, -18.0, -18.0, -18.0, -18.0, -21.0, -16.0, -20.0, -16.0, -17.0, -15.0, -12.0, -16.0, -20.0, -13.0, -21.0, -19.0, -13.0, -20.0, -12.0, -16.0, -19.0, -19.0, -20.0, -21.0, -15.0, -13.0, -15.0, -16.0, -14.0, -13.0, -14.0, -13.0, -8.0, -11.0, -21.0, -19.0, -19.0, -14.0, -14.0, -15.0, -11.0, -12.0, -17.0, -16.0, -14.0, -18.0, -9.0, -19.0, -18.0, -16.0, -10.0, -17.0, -20.0, -9.0, -9.0, -20.0, -19.0, -21.0, -10.0, -21.0, -17.0, -11.0, -8.0, -18.0, -19.0, -19.0, -19.0]","[7141, 6766, 5464, 7360, 8101, 6119, 7637, 9001, 6435, 6912, 7482, 5219, 7391, 6510, 7098, 7070, 5440, 7074, 4435, 6416, 5562, 5498, 6212, 7630, 7471, 6531, 5784, 6004, 6988, 8048, 6106, 7440, 6712, 5769, 6465, 6456, 7364, 5968, 7514, 6637, 5806, 7216, 7055, 8034, 5748, 5862, 7306, 5344, 5796, 7320, 5910, 7210, 5842, 5014, 6636, 4374, 6104, 6384, 7375, 6854, 6763, 6963, 7228, 7288, 7218, 9028, 8161, 4696, 5528, 5871, 7584, 6954, 6968, 7360, 6785, 6811, 6079, 6378, 6158, 8926, 5754, 6338, 6998, 7713, 6614, 5083, 8217, 8782, 5500, 5864, 4266, 8110, 5507, 7096, 7018, 7399, 6655, 6036, 6106, 6449]",1.9035617897078563,0.15568303616818613,1.8372784045720032,3498000,1750000,35016,0,3038.701,6077.404,93.20714285714284,11.207142857142859,0.6614285714285713,0.9640765667336771,31.829,133.79,27.026,24.831,5223.224,3499,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,14.884045,1556.6049,0.009999999776482582,21.654715,31.191896,0.6895679,40.000004
-4.0,-21.0,-15.47,6779.52,21,33000,False,1783000,1765,56,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-36-27,1629905787,10.378645658493042,581.0600666999817,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,581.0600666999817,1783000,56,13,00000,0,"[-19.0, -6.0, -14.0, -19.0, -12.0, -20.0, -20.0, -4.0, -18.0, -7.0, -10.0, -15.0, -10.0, -11.0, -19.0, -9.0, -16.0, -19.0, -12.0, -18.0, -19.0, -16.0, -20.0, -16.0, -17.0, -15.0, -12.0, -16.0, -20.0, -13.0, -21.0, -19.0, -13.0, -20.0, -12.0, -16.0, -19.0, -19.0, -20.0, -21.0, -15.0, -13.0, -15.0, -16.0, -14.0, -13.0, -14.0, -13.0, -8.0, -11.0, -21.0, -19.0, -19.0, -14.0, -14.0, -15.0, -11.0, -12.0, -17.0, -16.0, -14.0, -18.0, -9.0, -19.0, -18.0, -16.0, -10.0, -17.0, -20.0, -9.0, -9.0, -20.0, -19.0, -21.0, -10.0, -21.0, -17.0, -11.0, -8.0, -18.0, -19.0, -19.0, -19.0, -12.0, -19.0, -19.0, -17.0, -11.0, -21.0, -12.0, -12.0, -14.0, -20.0, -13.0, -19.0, -19.0, -20.0, -12.0, -15.0, -19.0]","[5610, 9192, 6467, 5775, 8061, 5841, 6016, 9579, 6970, 8686, 7834, 7078, 8338, 7762, 5532, 7969, 6880, 6248, 7580, 5767, 6028, 7514, 6637, 5806, 7216, 7055, 8034, 5748, 5862, 7306, 5344, 5796, 7320, 5910, 7210, 5842, 5014, 6636, 4374, 6104, 6384, 7375, 6854, 6763, 6963, 7228, 7288, 7218, 9028, 8161, 4696, 5528, 5871, 7584, 6954, 6968, 7360, 6785, 6811, 6079, 6378, 6158, 8926, 5754, 6338, 6998, 7713, 6614, 5083, 8217, 8782, 5500, 5864, 4266, 8110, 5507, 7096, 7018, 7399, 6655, 6036, 6106, 6449, 7141, 6766, 5464, 7360, 8101, 6119, 7637, 9001, 6435, 6912, 7482, 5219, 7391, 6510, 7098, 7070, 5440]",1.9023837642832027,0.15513911170764327,1.8331943772259343,3564000,1783000,35660,0,3152.54,6305.08,94.05384615384615,11.23846153846154,0.7730769230769231,0.9640765667336771,38.135,129.695,27.499,30.57,5205.605,3565,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,6.8332553,1558.2386,0.009999999776482582,22.193663,34.09074,0.6061388,40.0
-4.0,-21.0,-15.14,6855.15,17,32000,False,1815000,1782,57,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-36-37,1629905797,10.32756495475769,591.3876316547394,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,591.3876316547394,1815000,57,13,00000,0,"[-11.0, -20.0, -5.0, -12.0, -19.0, -19.0, -9.0, -14.0, -11.0, -17.0, -18.0, -21.0, -12.0, -10.0, -17.0, -19.0, -17.0, -20.0, -21.0, -15.0, -13.0, -15.0, -16.0, -14.0, -13.0, -14.0, -13.0, -8.0, -11.0, -21.0, -19.0, -19.0, -14.0, -14.0, -15.0, -11.0, -12.0, -17.0, -16.0, -14.0, -18.0, -9.0, -19.0, -18.0, -16.0, -10.0, -17.0, -20.0, -9.0, -9.0, -20.0, -19.0, -21.0, -10.0, -21.0, -17.0, -11.0, -8.0, -18.0, -19.0, -19.0, -19.0, -12.0, -19.0, -19.0, -17.0, -11.0, -21.0, -12.0, -12.0, -14.0, -20.0, -13.0, -19.0, -19.0, -20.0, -12.0, -15.0, -19.0, -19.0, -6.0, -14.0, -19.0, -12.0, -20.0, -20.0, -4.0, -18.0, -7.0, -10.0, -15.0, -10.0, -11.0, -19.0, -9.0, -16.0, -19.0, -12.0, -18.0, -19.0]","[8008, 5214, 9470, 8336, 6559, 4401, 8120, 6583, 8540, 5656, 6814, 5458, 7114, 7702, 6972, 6452, 6414, 4374, 6104, 6384, 7375, 6854, 6763, 6963, 7228, 7288, 7218, 9028, 8161, 4696, 5528, 5871, 7584, 6954, 6968, 7360, 6785, 6811, 6079, 6378, 6158, 8926, 5754, 6338, 6998, 7713, 6614, 5083, 8217, 8782, 5500, 5864, 4266, 8110, 5507, 7096, 7018, 7399, 6655, 6036, 6106, 6449, 7141, 6766, 5464, 7360, 8101, 6119, 7637, 9001, 6435, 6912, 7482, 5219, 7391, 6510, 7098, 7070, 5440, 5610, 9192, 6467, 5775, 8061, 5841, 6016, 9579, 6970, 8686, 7834, 7078, 8338, 7762, 5532, 7969, 6880, 6248, 7580, 5767, 6028]",1.9028549506023043,0.1552370252441495,1.8363405313741377,3627000,1815000,36300,0,3052.328,6009.271,94.29230769230767,11.261538461538462,0.8153846153846155,0.9640765667336771,19.951,131.977,25.169,27.338,5198.27,3629,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-6.89837,1616.7167,0.009999999776482582,22.769098,20.006128,0.6931591,40.0
-4.0,-21.0,-14.77,6951.99,17,32000,False,1847000,1799,58,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-36-48,1629905808,10.315564632415771,601.7031962871552,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,601.7031962871552,1847000,58,13,00000,0,"[-9.0, -20.0, -19.0, -6.0, -16.0, -17.0, -11.0, -11.0, -10.0, -16.0, -18.0, -8.0, -13.0, -6.0, -9.0, -18.0, -16.0, -15.0, -11.0, -12.0, -17.0, -16.0, -14.0, -18.0, -9.0, -19.0, -18.0, -16.0, -10.0, -17.0, -20.0, -9.0, -9.0, -20.0, -19.0, -21.0, -10.0, -21.0, -17.0, -11.0, -8.0, -18.0, -19.0, -19.0, -19.0, -12.0, -19.0, -19.0, -17.0, -11.0, -21.0, -12.0, -12.0, -14.0, -20.0, -13.0, -19.0, -19.0, -20.0, -12.0, -15.0, -19.0, -19.0, -6.0, -14.0, -19.0, -12.0, -20.0, -20.0, -4.0, -18.0, -7.0, -10.0, -15.0, -10.0, -11.0, -19.0, -9.0, -16.0, -19.0, -12.0, -18.0, -19.0, -11.0, -20.0, -5.0, -12.0, -19.0, -19.0, -9.0, -14.0, -11.0, -17.0, -18.0, -21.0, -12.0, -10.0, -17.0, -19.0, -17.0]","[8535, 5764, 4836, 9778, 6551, 6195, 7960, 8286, 7877, 6252, 5230, 9284, 8144, 8730, 7982, 6200, 6453, 6968, 7360, 6785, 6811, 6079, 6378, 6158, 8926, 5754, 6338, 6998, 7713, 6614, 5083, 8217, 8782, 5500, 5864, 4266, 8110, 5507, 7096, 7018, 7399, 6655, 6036, 6106, 6449, 7141, 6766, 5464, 7360, 8101, 6119, 7637, 9001, 6435, 6912, 7482, 5219, 7391, 6510, 7098, 7070, 5440, 5610, 9192, 6467, 5775, 8061, 5841, 6016, 9579, 6970, 8686, 7834, 7078, 8338, 7762, 5532, 7969, 6880, 6248, 7580, 5767, 6028, 8008, 5214, 9470, 8336, 6559, 4401, 8120, 6583, 8540, 5656, 6814, 5458, 7114, 7702, 6972, 6452, 6414]",1.9019355379818292,0.15483434672567836,1.8342464599188757,3691000,1847000,36940,0,3074.692,6149.385,94.6,11.261538461538462,0.8099999999999998,0.9640765667336771,21.869,132.815,22.482,27.613,5201.451,3693,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,72.52458,1547.3539,0.009999999776482582,23.126244,34.405045,0.53431165,40.0
-2.0,-21.0,-14.3,7123.64,14,32000,False,1879000,1813,59,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-36-58,1629905818,10.330296039581299,612.0334923267365,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,612.0334923267365,1879000,59,13,00000,0,"[-9.0, -6.0, -17.0, -20.0, -18.0, -8.0, -13.0, -8.0, -16.0, -17.0, -6.0, -2.0, -8.0, -17.0, -9.0, -9.0, -20.0, -19.0, -21.0, -10.0, -21.0, -17.0, -11.0, -8.0, -18.0, -19.0, -19.0, -19.0, -12.0, -19.0, -19.0, -17.0, -11.0, -21.0, -12.0, -12.0, -14.0, -20.0, -13.0, -19.0, -19.0, -20.0, -12.0, -15.0, -19.0, -19.0, -6.0, -14.0, -19.0, -12.0, -20.0, -20.0, -4.0, -18.0, -7.0, -10.0, -15.0, -10.0, -11.0, -19.0, -9.0, -16.0, -19.0, -12.0, -18.0, -19.0, -11.0, -20.0, -5.0, -12.0, -19.0, -19.0, -9.0, -14.0, -11.0, -17.0, -18.0, -21.0, -12.0, -10.0, -17.0, -19.0, -17.0, -9.0, -20.0, -19.0, -6.0, -16.0, -17.0, -11.0, -11.0, -10.0, -16.0, -18.0, -8.0, -13.0, -6.0, -9.0, -18.0, -16.0]","[9059, 8680, 6384, 5098, 7060, 8860, 6863, 9696, 7375, 7092, 10310, 9914, 8656, 6083, 8217, 8782, 5500, 5864, 4266, 8110, 5507, 7096, 7018, 7399, 6655, 6036, 6106, 6449, 7141, 6766, 5464, 7360, 8101, 6119, 7637, 9001, 6435, 6912, 7482, 5219, 7391, 6510, 7098, 7070, 5440, 5610, 9192, 6467, 5775, 8061, 5841, 6016, 9579, 6970, 8686, 7834, 7078, 8338, 7762, 5532, 7969, 6880, 6248, 7580, 5767, 6028, 8008, 5214, 9470, 8336, 6559, 4401, 8120, 6583, 8540, 5656, 6814, 5458, 7114, 7702, 6972, 6452, 6414, 8535, 5764, 4836, 9778, 6551, 6195, 7960, 8286, 7877, 6252, 5230, 9284, 8144, 8730, 7982, 6200, 6453]",1.9023762564247049,0.15482396709291443,1.8351668194936337,3755000,1879000,37580,0,3062.786,6125.574,95.03076923076922,11.215384615384615,0.6892307692307692,0.9640765667336771,26.074,135.808,22.604,22.443,5199.991,3757,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-64.11345,1516.54,0.009999999776482582,23.581408,29.401062,0.74003583,39.999996
-2.0,-21.0,-13.98,7205.9,14,32000,False,1911000,1827,60,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-37-09,1629905829,10.44957160949707,622.4830639362335,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,622.4830639362335,1911000,60,13,00000,0,"[-19.0, -13.0, -16.0, -11.0, -16.0, -7.0, -11.0, -12.0, -8.0, -20.0, -10.0, -12.0, -16.0, -17.0, -12.0, -19.0, -19.0, -17.0, -11.0, -21.0, -12.0, -12.0, -14.0, -20.0, -13.0, -19.0, -19.0, -20.0, -12.0, -15.0, -19.0, -19.0, -6.0, -14.0, -19.0, -12.0, -20.0, -20.0, -4.0, -18.0, -7.0, -10.0, -15.0, -10.0, -11.0, -19.0, -9.0, -16.0, -19.0, -12.0, -18.0, -19.0, -11.0, -20.0, -5.0, -12.0, -19.0, -19.0, -9.0, -14.0, -11.0, -17.0, -18.0, -21.0, -12.0, -10.0, -17.0, -19.0, -17.0, -9.0, -20.0, -19.0, -6.0, -16.0, -17.0, -11.0, -11.0, -10.0, -16.0, -18.0, -8.0, -13.0, -6.0, -9.0, -18.0, -16.0, -9.0, -6.0, -17.0, -20.0, -18.0, -8.0, -13.0, -8.0, -16.0, -17.0, -6.0, -2.0, -8.0, -17.0]","[6529, 7728, 6961, 7182, 6573, 9421, 7327, 7430, 8874, 6825, 7698, 7082, 5571, 6030, 7141, 6766, 5464, 7360, 8101, 6119, 7637, 9001, 6435, 6912, 7482, 5219, 7391, 6510, 7098, 7070, 5440, 5610, 9192, 6467, 5775, 8061, 5841, 6016, 9579, 6970, 8686, 7834, 7078, 8338, 7762, 5532, 7969, 6880, 6248, 7580, 5767, 6028, 8008, 5214, 9470, 8336, 6559, 4401, 8120, 6583, 8540, 5656, 6814, 5458, 7114, 7702, 6972, 6452, 6414, 8535, 5764, 4836, 9778, 6551, 6195, 7960, 8286, 7877, 6252, 5230, 9284, 8144, 8730, 7982, 6200, 6453, 9059, 8680, 6384, 5098, 7060, 8860, 6863, 9696, 7375, 7092, 10310, 9914, 8656, 6083]",1.9024463485653598,0.1546791691351178,1.8349652575882407,3821000,1911000,38220,0,3034.815,6259.307,93.82307692307694,11.2,0.7776923076923077,0.9640765667336771,45.057,132.679,24.249,25.821,5184.607,3821,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,11.989958,1538.0139,0.009999999776482582,24.056736,20.39896,0.71676636,40.0
